Index,Return,Date
4270,0.412989101997674,27-Nov-2016 02:06:15
4271,-0.791092576561958,28-Nov-2016 12:48:12
4272,-0.126349871787568,29-Nov-2016 23:30:08
4273,-0.311984103303153,01-Dec-2016 10:12:05
4274,1.09135223147891,02-Dec-2016 20:54:01
4275,-1.02704059345005,04-Dec-2016 07:35:58
4276,-0.80410779714164,05-Dec-2016 18:17:54
4277,0.52267237610959,07-Dec-2016 04:59:51
4278,0.90586127595671,08-Dec-2016 15:41:47
4279,1.18857834900794,10-Dec-2016 02:23:44
4280,0.306190684292851,11-Dec-2016 13:05:40
4281,0.0395509840378949,12-Dec-2016 23:47:37
4282,-0.320492270952144,14-Dec-2016 10:29:33
4283,0.711620622885611,15-Dec-2016 21:11:29
4284,-0.827104815722635,17-Dec-2016 07:53:26
4285,-0.102970614933007,18-Dec-2016 18:35:22
4286,0.526367962715391,20-Dec-2016 05:17:19
4287,0.520031288718314,21-Dec-2016 15:59:15
4288,0.399834567772928,23-Dec-2016 02:41:12
4289,0.540088768338798,24-Dec-2016 13:23:08
4290,-0.283894515931671,26-Dec-2016 00:05:05
4291,1.00947737617307,27-Dec-2016 10:47:01
4292,0.247715756985833,28-Dec-2016 21:28:58
4293,-0.58602167295998,30-Dec-2016 08:10:54
4294,1.18258050910907,31-Dec-2016 18:52:51
4295,0.0557945715110364,02-Jan-2017 05:34:47
4296,0.294175043076272,03-Jan-2017 16:16:43
4297,0.0399741594575787,05-Jan-2017 02:58:40
4298,0.895963871083438,06-Jan-2017 13:40:36
4299,-0.807392057915735,08-Jan-2017 00:22:33
4300,0.187298306685513,09-Jan-2017 11:04:29
4301,-0.0797354561965946,10-Jan-2017 21:46:26
4302,-0.797354584611476,12-Jan-2017 08:28:22
4303,0.47604265647827,13-Jan-2017 19:10:19
4304,-0.856064922195543,15-Jan-2017 05:52:15
4305,-0.362098059356342,16-Jan-2017 16:34:12
4306,0.235694254304164,18-Jan-2017 03:16:08
4307,-0.659214348555537,19-Jan-2017 13:58:05
4308,-0.777575070266323,21-Jan-2017 00:40:01
4309,0.694430463191686,22-Jan-2017 11:21:57
4310,0.378037161620881,23-Jan-2017 22:03:54
4311,0.746567079162119,25-Jan-2017 08:45:50
4312,-0.923042903662541,26-Jan-2017 19:27:47
4313,-0.719709871279406,28-Jan-2017 06:09:43
4314,0.573001500171166,29-Jan-2017 16:51:40
4315,-0.138075410061234,31-Jan-2017 03:33:36
4316,-0.422469869280029,01-Feb-2017 14:15:33
4317,-0.106788176163164,03-Feb-2017 00:57:29
